6.733786463737487793e-01,8.279142901301383972e-03
1.346757292747497559e+00,2.626391351222991943e-01
2.008526086807250977e+00,1.068997010588645935e-01
2.658684730529785156e+00,4.129002392292022705e-01
3.320453405380249023e+00,4.011681675910949707e-01
3.982222080230712891e+00,1.975141465663909912e-01
4.632380962371826172e+00,3.632356598973274231e-02
5.294149398803710938e+00,3.086674809455871582e-01
5.955918312072753906e+00,1.104463338851928711e-01
6.617686748504638672e+00,5.300376415252685547e-01
7.279455661773681641e+00,1.584673821926116943e-01
7.929614543914794922e+00,1.260808110237121582e-01
8.591382980346679688e+00,4.086695015430450439e-01
9.253151893615722656e+00,1.165360286831855774e-01
9.926530838012695312e+00,3.777782618999481201e-02
1.057668876647949219e+01,3.140641152858734131e-01
1.122684764862060547e+01,1.214953362941741943e-01
1.188861656188964844e+01,1.941504925489425659e-01
1.255038547515869141e+01,1.127674654126167297e-01
1.321215438842773438e+01,2.826122343540191650e-01
1.387392234802246094e+01,2.763302028179168701e-01
1.453569126129150391e+01,1.285010576248168945e-01
1.518585014343261719e+01,1.148698106408119202e-01
1.584761905670166016e+01,5.607826709747314453e-01
1.650938796997070312e+01,1.654300093650817871e-01
1.715954589843750000e+01,3.769139349460601807e-01
1.782131576538085938e+01,1.707843542098999023e-01
1.848308372497558594e+01,3.491959273815155029e-01
1.914485168457031250e+01,3.779877424240112305e-01
1.980662155151367188e+01,1.031412482261657715e-01
2.046838951110839844e+01,7.198128104209899902e-02
2.113015747070312500e+01,4.370402693748474121e-01
2.178031730651855469e+01,3.056651651859283447e-01
2.244208526611328125e+01,4.513824880123138428e-01
2.310385513305664062e+01,2.438570857048034668e-01
2.375401306152343750e+01,9.771876782178878784e-02
2.441578102111816406e+01,3.910737037658691406e-01
2.507755088806152344e+01,1.236963197588920593e-01
2.572770881652832031e+01,4.986260086297988892e-02
2.638947868347167969e+01,6.103979945182800293e-01
2.705124664306640625e+01,9.720818698406219482e-02
2.771301460266113281e+01,5.014895796775817871e-01
2.837478446960449219e+01,3.062516152858734131e-01
2.903655242919921875e+01,1.050060540437698364e-01
2.969832229614257812e+01,5.530593395233154297e-01
3.036009025573730469e+01,3.524473905563354492e-01
3.101024818420410156e+01,7.685434818267822266e-02
3.167201805114746094e+01,3.932268321514129639e-01
3.233378601074218750e+01,1.080997511744499207e-01
3.299555587768554688e+01,8.043797016143798828e-01
3.365732192993164062e+01,1.364110410213470459e-01
3.431909179687500000e+01,2.755769193172454834e-01
3.496924972534179688e+01,4.590975046157836914e-01
3.563101959228515625e+01,1.588760018348693848e-01
3.629278945922851562e+01,9.305971860885620117e-02
3.694294738769531250e+01,3.445975482463836670e-01
3.760471725463867188e+01,6.321793049573898315e-02
3.826648330688476562e+01,9.627276659011840820e-01
3.892825317382812500e+01,1.627117693424224854e-01
3.959002304077148438e+01,4.753589630126953125e-01
4.024018096923828125e+01,3.599267825484275818e-02
4.090195083618164062e+01,2.336258590221405029e-01
4.156371688842773438e+01,1.233128830790519714e-01
4.222548675537109375e+01,4.868180751800537109e-01
4.287564468383789062e+01,2.687496505677700043e-02
4.353741455078125000e+01,4.699067175388336182e-01
4.419918441772460938e+01,1.117729395627975464e-01
4.484934234619140625e+01,2.325980067253112793e-01
4.551110839843750000e+01,3.871653079986572266e-01
4.617287826538085938e+01,9.134436398744583130e-02
4.683464813232421875e+01,1.013769805431365967e-01
4.749641799926757812e+01,3.267028331756591797e-01
