6.501587033271789551e-01,8.954363875091075897e-03
1.311927437782287598e+00,1.892554573714733124e-02
1.927256226539611816e+00,6.022106483578681946e-02
2.519365072250366211e+00,1.593089476227760315e-02
3.111473798751831055e+00,1.350868958979845047e-02
3.691972732543945312e+00,1.854925230145454407e-02
4.272471427917480469e+00,2.840450219810009003e-02
4.852970600128173828e+00,1.833858154714107513e-02
5.433469295501708984e+00,1.383366901427507401e-02
6.013967990875244141e+00,1.858858019113540649e-02
6.594467163085937500e+00,8.475433290004730225e-02
7.174965858459472656e+00,1.706342399120330811e-02
7.767074584960937500e+00,1.273552980273962021e-02
8.347573280334472656e+00,4.768690466880798340e-02
8.939682006835937500e+00,2.000274509191513062e-02
9.520181655883789062e+00,1.774973236024379730e-02
1.010068035125732422e+01,2.216892987489700317e-01
1.068117904663085938e+01,2.132056504487991333e-01
1.126167774200439453e+01,1.885016262531280518e-01
1.184217643737792969e+01,1.343677937984466553e-01
1.242267513275146484e+01,2.328572720289230347e-01
1.300317478179931641e+01,3.383256793022155762e-01
1.358367347717285156e+01,1.913424730300903320e-01
1.416417217254638672e+01,2.055197954177856445e-01
1.475628089904785156e+01,9.119494259357452393e-02
1.534838962554931641e+01,8.934497088193893433e-02
1.592888832092285156e+01,7.935643196105957031e-02
1.650938796997070312e+01,7.126171141862869263e-02
1.708988571166992188e+01,4.804474860429763794e-02
1.767038536071777344e+01,1.143601015210151672e-01
1.825088310241699219e+01,9.900367259979248047e-02
1.883138275146484375e+01,9.169112145900726318e-02
1.941188240051269531e+01,2.241429984569549561e-01
1.999238014221191406e+01,2.361976057291030884e-01
2.057287979125976562e+01,1.924240142107009888e-01
2.116498756408691406e+01,1.432176232337951660e-01
2.175709724426269531e+01,2.257059961557388306e-01
2.233759689331054688e+01,2.453686743974685669e-01
2.291809463500976562e+01,2.516832947731018066e-01
2.349859428405761719e+01,1.148338839411735535e-01
2.407909202575683594e+01,1.540489047765731812e-01
2.465959167480468750e+01,1.818984746932983398e-01
2.524008941650390625e+01,1.899426728487014771e-01
2.582058906555175781e+01,1.061095073819160461e-01
2.640108871459960938e+01,2.201126217842102051e-01
2.698158645629882812e+01,1.676521152257919312e-01
2.757369613647460938e+01,1.506839394569396973e-01
2.816580390930175781e+01,2.756066024303436279e-01
2.874630355834960938e+01,2.137555778026580811e-01
2.932680130004882812e+01,2.762399613857269287e-01
2.990730094909667969e+01,1.626057326793670654e-01
3.048780059814453125e+01,1.001247316598892212e-01
3.106829833984375000e+01,1.814468652009963989e-01
3.164879798889160156e+01,2.156746536493301392e-01
3.222929763793945312e+01,1.581166237592697144e-01
3.280979537963867188e+01,1.133557856082916260e-01
3.339029312133789062e+01,1.996035873889923096e-01
3.397079467773437500e+01,1.673655658960342407e-01
3.456290054321289062e+01,2.246920317411422729e-01
3.514340209960937500e+01,1.546002775430679321e-01
3.573550796508789062e+01,2.005831301212310791e-01
3.631600952148437500e+01,2.328217476606369019e-01
3.689650726318359375e+01,1.801000088453292847e-01
3.747700500488281250e+01,1.701040416955947876e-01
3.805750656127929688e+01,3.039629161357879639e-01
3.863800430297851562e+01,2.074998468160629272e-01
3.921850204467773438e+01,2.105282247066497803e-01
3.979899978637695312e+01,1.943388432264328003e-01
4.037950134277343750e+01,1.857021003961563110e-01
4.095999908447265625e+01,2.239459156990051270e-01
4.155210876464843750e+01,2.277123928070068359e-01
4.214421844482421875e+01,1.815876662731170654e-01
4.272471618652343750e+01,2.294083088636398315e-01
4.330521392822265625e+01,1.087209880352020264e-01
4.388571166992187500e+01,1.186578422784805298e-01
4.446621322631835938e+01,1.251437515020370483e-01
4.504671096801757812e+01,2.588819265365600586e-01
4.562720870971679688e+01,9.840395301580429077e-02
4.620771026611328125e+01,1.524314582347869873e-01
4.678820800781250000e+01,1.000550314784049988e-01
4.736870574951171875e+01,1.913563758134841919e-01
4.794920730590820312e+01,1.693273782730102539e-01
4.854131317138671875e+01,2.115260660648345947e-01
4.913342285156250000e+01,1.831933856010437012e-01
4.971392059326171875e+01,2.804754972457885742e-01
5.029442214965820312e+01,2.396788448095321655e-01
5.087491989135742188e+01,2.290987223386764526e-01
5.145541763305664062e+01,2.067070752382278442e-01
5.203591918945312500e+01,1.764005720615386963e-01
5.261641693115234375e+01,1.196157932281494141e-01
5.319691467285156250e+01,1.970972269773483276e-01
5.377741241455078125e+01,1.591241806745529175e-01
5.435791397094726562e+01,1.623250693082809448e-01
5.495001983642578125e+01,1.276677846908569336e-01
5.554212951660156250e+01,1.496703475713729858e-01
5.612263107299804688e+01,1.472667753696441650e-01
5.671473693847656250e+01,1.412714123725891113e-01
5.729523849487304688e+01,1.692664809525012970e-02
5.788734436035156250e+01,1.031298656016588211e-02
5.845623397827148438e+01,6.009000912308692932e-02
5.902512359619140625e+01,2.861701650545001030e-03
5.960562133789062500e+01,2.625478431582450867e-02
6.018612289428710938e+01,7.796735735610127449e-04
6.075500869750976562e+01,8.922573924064636230e-02
6.134711837768554688e+01,3.156218910589814186e-03
6.193922805786132812e+01,4.086685553193092346e-02
6.251972579956054688e+01,4.627801477909088135e-03
6.311183547973632812e+01,4.609846696257591248e-02
6.371555328369140625e+01,2.225340530276298523e-02
6.429605102539062500e+01,7.424996793270111084e-02
6.487654876708984375e+01,1.076132282614707947e-01
6.545705413818359375e+01,5.668030306696891785e-02
6.602593994140625000e+01,1.096886321902275085e-01
6.661804962158203125e+01,8.122975379228591919e-02
6.719854736328125000e+01,2.677124552428722382e-02
6.777904510498046875e+01,7.552526891231536865e-02
6.835954284667968750e+01,5.197169631719589233e-02
6.894004058837890625e+01,2.591853216290473938e-02
6.952054595947265625e+01,4.020141065120697021e-02
7.010104370117187500e+01,1.215453594923019409e-01
7.068154144287109375e+01,8.878593146800994873e-02
7.126203918457031250e+01,1.233667954802513123e-01
7.184253692626953125e+01,1.577734500169754028e-01
7.242303466796875000e+01,1.399164795875549316e-01
7.300353240966796875e+01,5.357295647263526917e-02
7.359564208984375000e+01,4.644124582409858704e-02
7.418775177001953125e+01,3.584991768002510071e-02
7.476824951171875000e+01,1.497254222631454468e-01
7.534875488281250000e+01,1.989185959100723267e-01
7.592925262451171875e+01,2.708706557750701904e-01
7.650975036621093750e+01,1.890620887279510498e-01
7.709024810791015625e+01,1.227628961205482483e-01
7.767074584960937500e+01,1.451068222522735596e-01
7.825124359130859375e+01,2.566631436347961426e-01
7.883174133300781250e+01,1.008374467492103577e-01
7.941224670410156250e+01,1.340424567461013794e-01
7.999274444580078125e+01,2.040256708860397339e-01
8.057324218750000000e+01,1.775939166545867920e-01
8.115373992919921875e+01,1.733423918485641479e-01
8.174584960937500000e+01,1.376428306102752686e-01
8.233795928955078125e+01,2.366944402456283569e-01
8.291845703125000000e+01,1.749758571386337280e-01
8.349895477294921875e+01,1.167475581169128418e-01
8.407945251464843750e+01,2.540354430675506592e-01
8.465995025634765625e+01,1.997378021478652954e-01
8.524045562744140625e+01,2.410883009433746338e-01
8.582095336914062500e+01,2.089328467845916748e-01
8.640145111083984375e+01,1.217299997806549072e-01
8.698194885253906250e+01,2.334042489528656006e-01
8.756244659423828125e+01,2.095927298069000244e-01
8.814294433593750000e+01,2.051754891872406006e-01
8.873505401611328125e+01,1.568869650363922119e-01
8.932716369628906250e+01,2.508753538131713867e-01
8.990766143798828125e+01,1.561200171709060669e-01
9.048815917968750000e+01,2.405827045440673828e-01
9.106865692138671875e+01,1.469484716653823853e-01
9.164916229248046875e+01,1.937528699636459351e-01
9.222966003417968750e+01,1.864691376686096191e-01
9.282176971435546875e+01,1.645424962043762207e-01
9.342548370361328125e+01,1.504191011190414429e-02
9.399437713623046875e+01,1.830268949270248413e-01
9.456326293945312500e+01,2.016865760087966919e-01
9.515537261962890625e+01,1.969179809093475342e-01
9.573587036132812500e+01,1.133107692003250122e-01
9.631636810302734375e+01,1.962402462959289551e-01
9.689686584472656250e+01,2.547704875469207764e-01
9.747737121582031250e+01,2.089253664016723633e-01
9.805786895751953125e+01,1.780195385217666626e-01
9.863836669921875000e+01,2.438694089651107788e-01
9.921886444091796875e+01,1.549350023269653320e-01
9.979936218261718750e+01,1.763108968734741211e-01
1.003798599243164062e+02,1.399941444396972656e-01
1.009603576660156250e+02,8.255614340305328369e-02
1.015524673461914062e+02,1.337156295776367188e-01
1.021445770263671875e+02,1.130705624818801880e-01
1.027250747680664062e+02,1.095951497554779053e-01
1.033055801391601562e+02,2.450401186943054199e-01
1.038860778808593750e+02,1.331846117973327637e-01
1.044665756225585938e+02,1.776059716939926147e-01
1.050470733642578125e+02,9.391243010759353638e-02
1.056275711059570312e+02,1.340981572866439819e-01
1.062080688476562500e+02,1.393532007932662964e-01
1.067885665893554688e+02,1.606668680906295776e-01
1.073690719604492188e+02,1.210558786988258362e-01
1.079495697021484375e+02,1.324461549520492554e-01
1.085300674438476562e+02,1.413904875516891479e-01
1.091221771240234375e+02,1.228586733341217041e-01
1.097142868041992188e+02,1.197871342301368713e-01
1.102947845458984375e+02,1.829839199781417847e-01
1.108752822875976562e+02,1.583597213029861450e-01
1.114557800292968750e+02,1.446940749883651733e-01
1.120362777709960938e+02,1.188757866621017456e-01
1.126399993896484375e+02,7.874445617198944092e-02
1.132204971313476562e+02,1.742323487997055054e-02
1.138009948730468750e+02,1.389563456177711487e-02
1.143814926147460938e+02,6.611097604036331177e-02
1.149619903564453125e+02,8.135544136166572571e-03
1.155424957275390625e+02,2.993251010775566101e-02
1.161229934692382812e+02,8.911321056075394154e-04
1.167034912109375000e+02,5.034109577536582947e-02
1.172839889526367188e+02,3.102697664871811867e-03
1.178644866943359375e+02,3.929157182574272156e-02
1.184449844360351562e+02,8.436325937509536743e-02
1.190487060546875000e+02,8.977653086185455322e-02
1.196292037963867188e+02,1.515870820730924606e-02
1.202097015380859375e+02,5.350989103317260742e-02
1.208018112182617188e+02,7.054232526570558548e-03
1.213706970214843750e+02,1.172390878200531006e-01
1.219512023925781250e+02,1.236281618475914001e-01
1.225317001342773438e+02,8.873245120048522949e-02
1.231121978759765625e+02,3.794390708208084106e-02
1.236926956176757812e+02,8.304043859243392944e-02
1.242731933593750000e+02,2.327097579836845398e-02
1.248536911010742188e+02,5.010607466101646423e-02
1.254341964721679688e+02,4.175916686654090881e-02
1.260146942138671875e+02,1.030687317252159119e-01
1.265951919555664062e+02,9.922397881746292114e-02
1.271756896972656250e+02,1.252765208482742310e-01
1.277561874389648438e+02,1.232689395546913147e-01
1.283482971191406250e+02,1.354997456073760986e-01
1.289288024902343750e+02,5.677343904972076416e-02
1.295209045410156250e+02,4.182408750057220459e-02
1.301014099121093750e+02,2.846239134669303894e-02
1.306819000244140625e+02,6.184425950050354004e-02
1.312624053955078125e+02,2.074005454778671265e-01
1.318428955078125000e+02,2.767456769943237305e-01
1.324234008789062500e+02,1.636121422052383423e-01
1.330038909912109375e+02,1.582379639148712158e-01
1.335843963623046875e+02,2.413202673196792603e-01
1.341764984130859375e+02,2.259293645620346069e-01
1.347686157226562500e+02,2.336431443691253662e-01
1.353491058349609375e+02,1.078449860215187073e-01
1.359296112060546875e+02,1.629000306129455566e-01
1.365101165771484375e+02,2.235148549079895020e-01
1.370906066894531250e+02,1.795027405023574829e-01
1.376711120605468750e+02,1.212908476591110229e-01
1.382516021728515625e+02,2.431513816118240356e-01
1.388321075439453125e+02,1.608339399099349976e-01
1.394125976562500000e+02,1.700341403484344482e-01
1.399931030273437500e+02,2.236475050449371338e-01
1.405736083984375000e+02,2.174898087978363037e-01
1.411540985107421875e+02,2.360493391752243042e-01
1.417346038818359375e+02,1.666254401206970215e-01
1.423267059326171875e+02,1.368144601583480835e-01
1.429188232421875000e+02,1.857557743787765503e-01
1.434993133544921875e+02,2.433793246746063232e-01
1.440798187255859375e+02,1.829952746629714966e-01
1.446603088378906250e+02,1.289222091436386108e-01
1.452408142089843750e+02,2.292097061872482300e-01
1.458213195800781250e+02,1.569593846797943115e-01
1.464018096923828125e+02,1.611686646938323975e-01
1.469823150634765625e+02,1.670861691236495972e-01
1.475628051757812500e+02,1.697059571743011475e-01
1.481433105468750000e+02,2.077531665563583374e-01
1.487354125976562500e+02,1.597481369972229004e-01
1.493275299072265625e+02,1.347951442003250122e-01
1.499080200195312500e+02,3.908940404653549194e-02
1.504885253906250000e+02,1.894160360097885132e-02
1.510690155029296875e+02,3.296089172363281250e-02
1.516611328125000000e+02,2.912315540015697479e-02
1.522416229248046875e+02,9.383757133036851883e-04
1.528337402343750000e+02,7.530978764407336712e-04
1.534142303466796875e+02,1.304671051912009716e-03
1.539947357177734375e+02,5.005743354558944702e-02
1.545636291503906250e+02,5.990379489958286285e-03
1.551557312011718750e+02,1.206355988979339600e-01
1.557362365722656250e+02,4.657600075006484985e-02
1.563167266845703125e+02,2.298326790332794189e-02
1.568972320556640625e+02,1.494034100323915482e-02
1.574777221679687500e+02,4.807094484567642212e-02
1.580582275390625000e+02,4.432948771864175797e-03
1.586387329101562500e+02,1.202198863029479980e-02
1.592192230224609375e+02,1.711463034152984619e-01
1.597997283935546875e+02,2.000431269407272339e-01
1.603802185058593750e+02,1.754713654518127441e-01
1.609607238769531250e+02,1.672370880842208862e-01
1.615528259277343750e+02,1.055065840482711792e-01
1.621449432373046875e+02,2.591727077960968018e-01
1.627254333496093750e+02,1.475974023342132568e-01
1.633059387207031250e+02,2.782107889652252197e-01
1.638864440917968750e+02,8.337140083312988281e-02
1.644669342041015625e+02,1.174303591251373291e-01
1.650474395751953125e+02,1.038957759737968445e-01
1.656279296875000000e+02,9.653962403535842896e-02
1.662084350585937500e+02,6.583561748266220093e-02
1.667889251708984375e+02,5.921244248747825623e-02
1.673810424804687500e+02,4.676008597016334534e-02
1.679731445312500000e+02,1.302996128797531128e-01
1.685536499023437500e+02,1.619109064340591431e-01
1.691341400146484375e+02,1.858749836683273315e-01
1.697146453857421875e+02,1.672191470861434937e-01
1.702951507568359375e+02,1.348578035831451416e-01
1.708756408691406250e+02,7.430246472358703613e-02
1.714561462402343750e+02,2.142255604267120361e-01
1.720366363525390625e+02,1.151961311697959900e-01
1.726171417236328125e+02,1.093351989984512329e-01
1.731976318359375000e+02,2.041907459497451782e-01
1.737781372070312500e+02,1.608576923608779907e-01
1.743586425781250000e+02,1.827259808778762817e-01
1.749507446289062500e+02,1.429598778486251831e-01
1.755428466796875000e+02,2.142757028341293335e-01
1.761233520507812500e+02,2.439195513725280762e-01
1.767038574218750000e+02,1.414425522089004517e-01
1.772843475341796875e+02,1.535598635673522949e-01
1.778648529052734375e+02,1.453741937875747681e-01
1.784453430175781250e+02,2.385233789682388306e-01
1.790258483886718750e+02,1.636641323566436768e-01
1.796063385009765625e+02,1.741455793380737305e-01
1.801868438720703125e+02,2.744395434856414795e-01
1.807673492431640625e+02,2.072420120239257812e-01
1.813478393554687500e+02,3.087334334850311279e-01
1.819399566650390625e+02,2.116415202617645264e-01
1.825320587158203125e+02,2.745864987373352051e-01
1.831125640869140625e+02,1.612077653408050537e-01
1.836930541992187500e+02,2.468521445989608765e-01
1.842735595703125000e+02,1.949160546064376831e-01
1.848540496826171875e+02,2.044089138507843018e-01
1.854345550537109375e+02,1.560267955064773560e-01
1.860150604248046875e+02,1.791277825832366943e-01
1.865955505371093750e+02,1.686027795076370239e-01
1.871760559082031250e+02,2.310137152671813965e-01
1.877681579589843750e+02,1.861146688461303711e-01
1.883602752685546875e+02,1.192116439342498779e-01
1.889407653808593750e+02,1.220801174640655518e-01
1.895212707519531250e+02,1.838216930627822876e-01
1.901017608642578125e+02,2.381802201271057129e-01
1.906822662353515625e+02,1.632206290960311890e-01
1.912627563476562500e+02,7.866508513689041138e-02
1.918432617187500000e+02,1.018878743052482605e-01
1.924237670898437500e+02,5.556220561265945435e-02
1.930042572021484375e+02,5.437199398875236511e-02
1.935847625732421875e+02,4.024726897478103638e-02
1.941652526855468750e+02,3.973937407135963440e-02
1.947457580566406250e+02,3.550280258059501648e-02
1.953378601074218750e+02,2.945416606962680817e-02
1.959299774169921875e+02,1.713421195745468140e-02
1.965104675292968750e+02,1.410747040063142776e-02
1.970909729003906250e+02,1.235220953822135925e-02
1.976714630126953125e+02,5.660535767674446106e-03
1.982519683837890625e+02,3.104465547949075699e-03
1.988324737548828125e+02,2.827180083841085434e-03
1.994129638671875000e+02,1.520542893558740616e-03
1.999934692382812500e+02,1.015850575640797615e-03
2.005739593505859375e+02,4.348367510829120874e-04
2.011544647216796875e+02,2.116093091899529099e-04
2.017465667724609375e+02,7.613073103129863739e-05
2.023386840820312500e+02,1.362880993838189170e-05
2.029423980712890625e+02,1.472313783779100049e-06
