0.000000000000000000e+00
0.000000000000000000e+00
2.200017852783203125e+02
2.200017852783203125e+02
2.771852722167968750e+02
2.483743743896484375e+02
2.740014953613281250e+02
2.708542785644531250e+02
2.708542785644531250e+02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.174748382568359375e+02
1.839329986572265625e+02
0.000000000000000000e+00
0.000000000000000000e+00
8.240708160400390625e+01
2.076539611816406250e+02
2.724233398437500000e+02
2.771852722167968750e+02
8.193245697021484375e+01
2.755887756347656250e+02
2.512603454589843750e+02
2.455215301513671875e+02
0.000000000000000000e+00
2.200017852783203125e+02
2.174748382568359375e+02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.385920715332031250e+02
1.385920715332031250e+02
1.385920715332031250e+02
2.771852722167968750e+02
2.427014465332031250e+02
2.740014953613281250e+02
2.771852722167968750e+02
2.455215301513671875e+02
2.455215301513671875e+02
2.469438171386718750e+02
0.000000000000000000e+00
0.000000000000000000e+00
2.469438171386718750e+02
2.755887756347656250e+02
2.936676330566406250e+02
2.441074218750000000e+02
2.455215301513671875e+02
2.455215301513671875e+02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.512603454589843750e+02
2.787909851074218750e+02
2.919762268066406250e+02
2.771852722167968750e+02
0.000000000000000000e+00
2.174748382568359375e+02
2.200017852783203125e+02
1.849985198974609375e+02
2.771852722167968750e+02
2.771852722167968750e+02
2.724233398437500000e+02
2.469438171386718750e+02
2.771852722167968750e+02
9.249888610839843750e+01
2.441074218750000000e+02
2.483743743896484375e+02
2.755887756347656250e+02
2.724233398437500000e+02
2.455215301513671875e+02
0.000000000000000000e+00
0.000000000000000000e+00
2.200017852783203125e+02
2.469438171386718750e+02
2.755887756347656250e+02
2.455215301513671875e+02
2.483743743896484375e+02
0.000000000000000000e+00
2.212762603759765625e+02
2.225580902099609375e+02
2.483743743896484375e+02
2.512603454589843750e+02
3.277324829101562500e+02
2.771852722167968750e+02
2.740014953613281250e+02
2.469438171386718750e+02
2.771852722167968750e+02
2.483743743896484375e+02
2.740014953613281250e+02
2.787909851074218750e+02
7.230983886718750000e+02
2.483743743896484375e+02
2.771852722167968750e+02
0.000000000000000000e+00
2.469438171386718750e+02
2.771852722167968750e+02
9.935054931640625000e+02
2.441074218750000000e+02
2.238473663330078125e+02
2.225580902099609375e+02
1.468332366943359375e+02
1.468332366943359375e+02
2.755887756347656250e+02
