-4.417879424695975388e+01,-2.416745348791849324e+01,-2.050777289189893793e+01,-2.679458478513186748e+01,-2.447183137390046426e+01,-1.092146038443322986e+01,-9.458219588729191329e+00,-2.944291552525898226e+01,-2.857300791592370359e+01,-1.437451133076466903e+01,-1.813504376624129577e+01,-1.383456214517881300e+01,-6.153393597023796069e+00,-4.745007100103156183e+00,-1.319803505337765692e+01,-1.626734823214782111e+01,-6.193500206730947255e+00,-7.452964906385092902e+00,-1.859740172111908407e+01,-1.629884625569042456e+01,-1.800002929532830365e+01,-3.957852968911009839e+01,-4.708447785076279501e+01,-1.610146336666912248e+01,-5.882501812729369561e+00,-2.268001039831432308e+01,-2.094127195495683935e+01,-7.853652300956473375e+00,-1.160499429518617731e+01,-2.336551692433939920e+01,-1.840794169256988511e+01,-6.790021469401612109e+00,-1.818633480890827059e+01,-1.975918028121862235e+01,-5.784583144638053120e+00,-8.698268696341330042e+00,-2.566173675070737659e+01,-1.801591740061738633e+01,-3.025596009458821900e+00,-1.086615512726140764e+01,-1.023544088763069659e+01,-4.078791926443973814e+00,-4.689543617071932680e+00,-1.823774668941108956e+01,-3.760261474417981731e+01,-1.700854278819888421e+01,-1.446760178749933701e+01,-3.634673308150149751e+01,-3.775451883276213749e+01,-2.521490698218378768e+01,-4.789466417966772838e+01,-5.564805696064360063e+01,-4.317713922148526962e+01,-3.673478590093014162e+01,-4.625680150024349757e+01,-4.973537152984596332e+01,-3.576028208699834465e+01,-4.068676791281257721e+01,-5.996949989652378576e+01,-5.507153443545171712e+01,-3.486929251420708198e+01,-4.274319114603025582e+01,-4.958629903472056810e+01,-5.402375489637530137e+01,-5.682394839723916391e+01,-7.412399720193474195e+01,-7.865190557635733626e+01,-3.540770290304357815e+01,-3.750255260673187507e+01,-5.958258413541666698e+01,-5.399067639112092110e+01,-3.264155001945648138e+01,-4.331559810167367175e+01,-5.800158506319500162e+01,-3.691351832090562368e+01,-2.145751852014701910e+01,-4.164506770417180093e+01,-5.405027788946593859e+01,-2.687843516187419368e+01,-3.687518544815836918e+01,-6.193243574191769341e+01,-5.128487055015366280e+01,-2.733601343483288915e+01,-3.242663474951629610e+01,-4.439172253294290016e+01,-3.524841106221224152e+01,-2.637322356856800454e+01,-3.583863119719394064e+01,-4.163098983339081371e+01,-3.145925130621329657e+01,-3.263910891683290316e+01,-3.315249585462068893e+01,-2.280026353409619233e+01,-1.070563346571100105e+01,-3.278118558096974766e+01,-4.881078612318052024e+01,-2.611454094277906535e+01,-1.783425516276826173e+01,-3.472063101860188539e+01,-3.920006929552953068e+01,-2.178381525994470280e+01,-2.176188795271698240e+01,-4.416190810961771973e+01,-4.605586588061790110e+01,-1.910371861082324685e+01,-3.687651950447992988e+01,-5.486076752106154686e+01,-3.284396345856485055e+01,-3.050493212391686271e+01,-6.732047756343011713e+01,-7.802914498222126838e+01,-4.111817842142377799e+01,-4.171003350070500915e+01,-5.290076357146371322e+01,-4.460537750196361628e+01,-3.131244772541588262e+01,-4.151311916494240251e+01,-6.212784806916932467e+01,-4.889160672765343207e+01,-3.075833844676015971e+01,-3.897726105953361753e+01,-3.889164812350725242e+01,-3.325421647243022960e+01,-3.426189893546827392e+01,-6.405937407117585281e+01,-6.425369348376062817e+01,-2.557091035602867990e+01,-3.119190126702886801e+01,-3.806055167385594018e+01,-2.458745421060445224e+01,-1.870052561772184063e+01,-3.765467396318186388e+01,-4.216040475613645810e+01,-1.965866472420525923e+01,-2.190904555497589357e+01,-4.115331194787456326e+01,-3.950831185725210304e+01,-3.245890773305818300e+01,-5.343398226605132351e+01,-8.035428936473012129e+01,-4.305455078867281316e+01,-2.375495739933794681e+01,-3.612128348984885662e+01,-3.426921210588129441e+01,-1.995616299338345101e+01,-1.962867597144601817e+01,-5.007341269487025670e+01,-5.996231773331580683e+01,-2.667086420411797576e+01,-2.935527259186203963e+01,-3.913207307759603282e+01,-2.307280466112143813e+01,-1.628484233727467512e+01,-3.082546560120245616e+01,-3.026888419735944424e+01,-1.264685504886574563e+01,-2.512954246297594807e+01,-3.177527752724252252e+01,-1.907397931880188580e+01,-1.556913873207522414e+01,-3.624118375377846490e+01,-4.570915031297272435e+01,-2.362989232768975612e+01,-1.375961185385013330e+01,-2.609846138050400199e+01,-4.182225157167746943e+01,-2.747153461883844372e+01,-3.933653140644016588e+01,-6.098710144462117455e+01,-4.997233491222164758e+01,-3.013950524927111729e+01,-3.999842610028046863e+01,-4.991854981395587743e+01,-3.594857712752947521e+01,-3.432168945446424857e+01,-6.077406566414937572e+01,-5.871112029566794632e+01,-2.505008905480811876e+01,-3.089260357690660896e+01,-4.797920453926756323e+01,-4.622076976140779436e+01,-3.011403051334987779e+01,-3.505519597139107901e+01,-4.216008284585856103e+01,-2.753450678547214636e+01,-2.629209474720098427e+01,-3.786742079595419597e+01,-4.124609714405939087e+01,-2.689032577300349658e+01,-2.786501374069160164e+01,-3.654642069096185253e+01,-3.388888984133002680e+01,-2.845014692394205724e+01,-5.100424085753064674e+01,-6.265474480856406814e+01,-3.504669094522993333e+01,-3.308461098730568750e+01,-6.467907101687121951e+01,-5.786725290262427279e+01,-2.588909280118075174e+01,-2.642487138055676965e+01,-3.816716639645830611e+01,-3.674952873908051032e+01,-2.718510206684319641e+01,-5.238938757149257697e+01,-6.218640986558883554e+01,-2.620614534632307979e+01,-2.219252267927916122e+01,-4.073653196782424146e+01,-4.006418090086550876e+01,-1.250005755824756726e+01,-1.647218418560091280e+01,-2.631745371111335885e+01,-1.650076085106083923e+01,-1.070007958488747235e+01,-1.531177369946943045e+01,-1.664633595752136230e+01,-1.420033385549507621e+01,-1.401034582348547097e+01,-1.751711333555687489e+01,-2.267778308446701274e+01,-1.320933407284149119e+01,-2.254670618004805149e+01,-3.896499393196852168e+01,-2.732790029809883237e+01,-1.802896341695900162e+01,-3.892486092849879498e+01,-4.830383458766337412e+01,-2.328441289954800553e+01,-1.918093789758560064e+01,-3.294515123860635697e+01,-3.224838317390381803e+01,-2.104851838112909590e+01,-3.142509737927215596e+01,-4.992790671826217164e+01,-3.135458329458628413e+01,-2.016236769084908786e+01,-3.841516320403832196e+01,-4.625151318219459284e+01,-2.987662461108998357e+01,-2.707248270078977725e+01,-3.245836409628062569e+01,-3.049373754468117070e+01,-2.169446198907950318e+01,-3.332024668014773283e+01,-3.760487751920992849e+01,-3.319583977507613071e+01,-2.294383810791435607e+01,-2.953354294511892419e+01,-4.230884062858759620e+01,-3.235315490610799571e+01,-3.591843671479461619e+01,-6.237128288154602274e+01,-5.580443507005570325e+01,-2.698247507996495642e+01,-4.509830215113549912e+01,-7.041589955783638288e+01,-4.899646875920046796e+01,-2.986361578499316494e+01,-4.174721036641884098e+01,-5.517335763908591417e+01,-3.598792173748160650e+01,-4.174262789876890167e+01,-7.334525179975926790e+01,-6.068137330756572112e+01,-3.897774673593663408e+01,-4.437181251815285776e+01,-4.270470821372619241e+01,-3.053004423606505569e+01,-2.781067811680988910e+01,-4.116071756569683515e+01,-4.524573521759673866e+01,-2.349120424396601692e+01,-2.618678938812671220e+01,-3.532433477999530425e+01,-2.479102641688488262e+01,-1.773992722707172476e+01,-3.212113054082995944e+01,-4.824579910784297709e+01,-3.541112859547401825e+01,-2.444639133473392434e+01,-4.586872848554641280e+01,-6.523618476904441366e+01,-3.720757606470975531e+01,-4.228250072868911502e+01,-7.797395335421224161e+01,-7.152976862809400416e+01,-4.761222334068417439e+01,-5.600042987444761877e+01,-6.458194273254726170e+01,-5.114887833143742313e+01,-4.064926946462242086e+01,-5.745622034574908099e+01,-7.124561456306000196e+01,-4.864205214087026974e+01,-4.521344400017805043e+01,-5.247532107366387777e+01,-5.636105427829724590e+01,-5.663930010145087834e+01,-7.221783344219358014e+01,-8.812889986268818632e+01,-5.046731113354140064e+01,-3.438377229552057912e+01,-5.554665453527796615e+01,-6.696402320523826290e+01,-4.029392886370675342e+01,-4.418532626310250322e+01,-6.255432833561735606e+01,-6.055696522495023260e+01,-3.218215701748893309e+01,-4.090484478642056132e+01,-6.191311845518721668e+01,-4.994671400594397426e+01,-3.916914973718841253e+01,-6.676940886284060639e+01,-7.540659217541060855e+01,-4.168674961853790961e+01,-3.311028588611564771e+01,-4.252301369611141268e+01,-4.156981837119803203e+01,-2.608376775935542113e+01,-3.870347837409171632e+01,-5.695876763879949323e+01,-3.911272905599007288e+01,-2.612015787376904186e+01,-3.642529733731269914e+01,-4.534496756891716984e+01,-2.412730716457009095e+01,-2.020992315564871689e+01,-3.076170107769466000e+01,-2.771416187257683106e+01,-1.767920621150340565e+01,-2.470018225690241920e+01,-3.002195294364644340e+01,-2.629693262219798910e+01,-2.611855285170356922e+01,-3.295808506371970026e+01,-4.357430138105193862e+01,-2.751809819446671312e+01,-3.271641583409333975e+01,-5.306803938761188988e+01,-4.723849358809960108e+01,-2.493203065204030366e+01,-4.824626048659084177e+01,-7.759993587890102162e+01,-4.436058350956605523e+01,-3.327351406760762842e+01,-4.356883742173575769e+01,-4.635020543009873251e+01,-3.328858101140024672e+01,-4.138254653273150296e+01,-6.598171443945825843e+01,-5.834555655028433563e+01,-3.006124235393195931e+01,-4.177706154810248762e+01,-6.422979012231813556e+01,-4.930207230448235833e+01,-3.141032434028588582e+01,-3.480074798420341153e+01,-3.719772148791594901e+01,-2.528371446353254015e+01,-3.118032983973278149e+01,-3.969924983073893543e+01,-3.916649796487548940e+01,-3.714565662732719176e+01,-3.464834794540431773e+01,-4.224525616569613362e+01,-3.617928945753850201e+01,-3.442373798112818406e+01,-6.464220583368685880e+01,-6.332418028009864486e+01,-3.496802404738976122e+01,-5.101691384307068944e+01,-9.109019759945319095e+01,-6.188449321623301813e+01,-3.159910752019435165e+01,-4.133504063948307561e+01,-5.592416281326406136e+01,-4.203619006898882304e+01,-3.728595552398454771e+01,-6.649312448614638527e+01,-6.747280103047256716e+01,-3.675873777319643665e+01,-3.494327447099478690e+01,-3.885654034199109219e+01,-3.919086981829482141e+01,-2.953212618471872730e+01,-3.266199135257969743e+01,-4.575759984320368545e+01,-2.343185916081118236e+01,-2.143947595616286961e+01,-3.475468052481831194e+01,-3.194267700202570026e+01,-1.827444498148626550e+01,-2.961792020907198975e+01,-5.211804472969006241e+01,-4.066007261784096016e+01,-1.876926972222478085e+01,-3.430442038488317280e+01,-6.049873431255732470e+01,-4.389414204563058775e+01,-4.008167993713212951e+01,-7.428890749059408449e+01,-7.580606311341843195e+01,-4.558343094200331791e+01,-4.970940756028921470e+01,-5.727871808600443160e+01,-4.939149173516629077e+01,-3.573236426515932607e+01,-5.570336568050466752e+01,-7.178271797349678707e+01,-4.489299380441716636e+01,-3.480231209946525439e+01,-4.568728461178093880e+01,-5.327918016938356516e+01,-5.163935069252027432e+01,-6.633647595046831213e+01,-8.797158256306164503e+01,-5.451879247500404091e+01,-2.812097393634804021e+01,-3.568333357145155560e+01,-4.475936157033662255e+01,-3.041330283813642765e+01,-3.046084631457255654e+01,-4.656821314791458377e+01,-4.604623015507780792e+01,-1.935224078331666320e+01,-1.785892132631955320e+01,-3.291680583832739870e+01,-2.640964339716267872e+01,-1.910820814382548605e+01,-4.015560123094879685e+01,-5.071941007346553221e+01,-3.389541017391967870e+01,-2.653845662020429330e+01,-2.925173378378552869e+01,-2.913783841578428024e+01,-1.216126477534536754e+01,-1.524900298479922256e+01,-3.427295506186801077e+01,-2.984271436692881352e+01,-9.704075681283576671e+00,-2.153449414525776717e+01,-2.566031265631244551e+01,-1.015577482786900454e+01,-1.203098209298872945e+01,-3.920915134452321382e+01,-3.927313067894409926e+01,-1.237854697895494738e+01,-1.605303959544449910e+01,-2.065043164254246122e+01,-1.378059225146432709e+01,-9.096231153190460716e+00,-2.754564856874667456e+01,-3.065312057552145930e+01,-1.097198306856996908e+01,-1.113363694136842952e+01,-2.130389112084289138e+01,-2.518665165692953778e+01,-1.297992953595491095e+01,-3.036135445950709766e+01,-5.090432313990870483e+01,-3.745675079382875339e+01,-1.865567933111803356e+01,-2.300510951259684589e+01,-2.125521024689642147e+01,-1.146012788731405863e+01,-1.209306958199776183e+01,-2.259366103050990304e+01,-2.593333122928069656e+01,-6.467114587435163209e+00,-1.336939357293005770e+01,-2.554061194096152221e+01,-2.950253491760802049e+01,-3.032642077668191760e+01,-2.881500641266202578e+01,-3.546122037002425742e+01,-2.459519792324593368e+01,-2.373350576362302888e+01,-2.930938801724401799e+01,-2.761166470413934704e+01,-2.059525973212819494e+01,-2.884544058462270044e+01,-3.693520719572872935e+01,-1.106767977393105795e+01,5.272727768499096968e+00,-8.197652151418926891e+00,-2.484791047617581228e+01,-8.981328034834202612e+00,-1.896883295226720278e+01,-4.361806715030569848e+01,-3.563423442652195661e+01,-1.181086545537846000e+01,-1.563360039894727116e+01,-3.027531265755252221e+01,-3.283539013340693913e+01,-1.844612004336072530e+01,-2.804060460544361888e+01,-4.109302196691835007e+01,-1.871743602194030487e+01,-1.354232060259802140e+01,-2.293980879695664754e+01,-2.153357823177931607e+01,-1.968853811327939596e+01,-2.129631241909975614e+01,-2.672315078855944392e+01,-1.798013283410869789e+01,-1.264212202121449913e+01,-1.957135397937044985e+01,-1.931488419747235596e+01,-2.124057827457179926e+01,-2.189242394481128429e+01,-4.484835215203879955e+01,-4.767876085173735845e+01,-1.615654319756033885e+01,-2.625572136131282619e+01,-4.610109043410224672e+01,-3.085471971682905235e+01,-2.461325474295338012e+01,-4.918707170766635528e+01,-5.447753707201097484e+01,-3.012527782893484130e+01,-2.341790280063561625e+01,-3.126572200706571891e+01,-2.954233711582535804e+01,-2.092653729903708992e+01,-3.221693636488482326e+01,-5.323774361978119884e+01,-3.242533423663275727e+01,-1.258340942622862535e+01,-2.430027753608045060e+01,-2.229058258973094198e+01,-3.451539094015083720e+01,-3.078685163211253695e+01,-2.933262889257942163e+01,-2.948995658804723163e+01,-1.951315233649440373e+01,-2.335651944750196662e+01,-1.981475173514713006e+01,-1.918755878968732986e+01,-1.590368295362094209e+01,-2.522152167282587243e+01,-3.694836014058152784e+01,-6.999478632062617223e+00,5.217748263305301393e+00,-9.163159423982493834e+00,-1.110524176225727011e+01,5.468336423843433103e+00,-2.037880500217780266e+01,-3.977463589449153858e+01,-2.381650675187851363e+01,-7.937119819108818142e+00,-1.849489030271681500e+01,-2.602701273027235729e+01,-2.155063161405372441e+01,-1.565995785997828094e+01,-2.709037906150738095e+01,-2.825606305957926523e+01,-5.733260769590078354e+00,-9.465377306757943643e+00,-1.449253779615071025e+01,-5.590819143289435189e+00,-2.209126865580807397e+00,-1.194565802131250543e+01,-2.271548607828654909e+01,-4.529504421422529070e+00,-3.237783145446505362e+00,-1.289994066654960037e+01,-2.046658412861049570e+01,-1.094111804515985042e+01,-2.445642176652347288e+01,-4.424737957094439622e+01,-1.874807389614607445e+01,-1.306811710206525845e+01,-3.283551987995637234e+01,-4.084565278873602523e+01,-2.051501023581620231e+01,-2.892418713841745870e+01,-6.090862285585295410e+01,-5.076908209700128793e+01,-2.525985965711009129e+01,-3.179558045845707426e+01,-3.363591477358487225e+01,-2.425122821368729475e+01,-2.251268169629941696e+01,-3.820772242437686117e+01,-5.182918617764883606e+01,-1.824687260201232064e+01,-1.806851762501763758e+01,-3.621277475425175396e+01,-3.997333065911008276e+01,-3.754788914038275038e+01,-3.195640213021869513e+01,-3.439806795200629352e+01,-2.565770073958929842e+01,-2.725941720512824773e+01,-2.662994499906174894e+01,-2.700136393027272774e+01,-2.186568747746310848e+01,-2.050501669179426756e+01,-3.147610813751298764e+01,-3.103246232441020780e+01,4.207933525133247699e+00,1.509138526298281713e+00,-1.021544341386039001e+01,-3.818844281149206044e+00,-1.024477547028315705e+01,-3.278643840939709975e+01,-3.055105521701110050e+01,-1.070076992450477604e+01,-6.391942031017591397e+00,-1.526655227456884312e+01,-2.735098918772919063e+01,-1.363902786303139791e+01,-1.685524308438407459e+01,-3.107588253047660842e+01,-1.582024603987458633e+01,-4.323650410821453960e+00,-1.452105638941590016e+01,-9.218627607624087617e+00,-6.564080454076025362e+00,-8.273398961449581535e+00,-1.398948187202045368e+01,-7.602397875808121874e+00,9.761098077367224776e-03,-1.305435104391757228e+01,-1.064695290360764268e+01,-8.370492826000599962e+00,-1.658882671455764424e+01,-3.242072040479544626e+01,-3.128653850200772979e+01,-1.237347413240372518e+01,-2.043868625135823436e+01,-3.111972575269416907e+01,-2.905317818493204385e+01,-2.199603676888679615e+01,-4.236633931974493805e+01,-4.969539333698097039e+01,-2.565394682460601672e+01,-1.644887290407238822e+01,-2.641955922924285716e+01,-2.346638929367241033e+01,-1.597546043155729478e+01,-2.755719758345604120e+01,-4.819915476518578146e+01,-3.831740291217796113e+01,-1.278961170060354036e+01,-2.968973281758145077e+01,-3.148814750631704840e+01,-2.590891820796020539e+01,-2.864688874743023561e+01,-4.720961331580694775e+01,-4.776976211068330969e+01,-1.713975502475102175e+01,-2.916400668250016182e+01,-3.194902484843427359e+01,-2.952158352725095725e+01,-2.149329619301971306e+01,-3.270893667986035069e+01,-5.209489386173130754e+01,-1.022890183145715248e+01,7.158616818054190034e+00,-1.245921246344641187e+00,-5.616475015555352890e+00,-1.317889999011851165e-01,-1.558612622373198064e+01,-3.561029562219214029e+01,-2.136074690138244137e+01,-1.713396556529666270e+00,-1.165778703496341784e+01,-2.720755322872036785e+01,-3.137272419263491940e+01,-2.070598451591563816e+01,-3.192185090344309017e+01,-3.375600568414267855e+01,-7.230061828083685249e+00,-6.172803380159493258e+00,-1.033749216550423000e+01,-1.090478316316900376e+01,-8.752235373872225832e-01,-1.863334980801097274e+01,-3.345167935756230548e+01,-6.146822893097572660e+01
